Time,AUV1_X,AUV1_Y,AUV2_X,AUV2_Y,AUV3_X,AUV3_Y,Error_AUV2,Error_AUV3,Distance_12,Distance_13,Distance_23,Energy_AUV2,Energy_AUV3,Reward_AUV2,Reward_AUV3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.385164807134504,5.385164807134504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.1,0.024999895833463546,-0.12700804230838708,-0.0395212582109489,-0.30289182834118966,-0.27787881241505263,5.200355740109103,4.9003698044992925,0.2359992173544422,0.5040410075126789,0.2962253024901737,17.999999999999996,17.999999999999996,-5.726203539192389,-5.7073171407115
0.1,0.2,0.04999916667083333,-0.23711441865390237,0.23868917160055947,-0.4042957762291311,-0.4531124167151712,4.909253377724314,4.643585958574495,0.47610180944365155,0.7863171437184495,0.7117155639136075,17.999999999999996,9.164326399961185,-5.54313883519807,-5.100642453868781
0.15000000000000002,0.30000000000000004,0.07499718753164046,-0.33271411895772723,0.30021799751871187,-0.6336442431271142,-0.22650314922089754,4.714130581565823,4.406829954457626,0.6716037295754733,0.9811187623250794,0.6066251775646077,10.277232238452589,9.855630380244417,-5.146477081098964,-4.854813522085497
0.2,0.4,0.09999333346666542,-0.5914505758754042,0.2983550078957251,-0.7383458961516864,-0.48809094438797684,4.394811616191949,4.1116758656549965,1.0110992029894845,1.281278461984436,0.8000471679735454,17.999999999999996,17.999999999999996,-5.055548110966548,-4.7292179747766605
0.25,0.5,0.12498697957356167,-0.9805875933059196,0.5009910464231297,-0.8304499513558665,-0.4300181195144339,3.876032311434124,3.943806260855857,1.5275858992995548,1.4415712722846912,0.9430373155872891,17.999999999999996,9.005979280658128,-4.738564876981564,-4.309292640074434
0.30000000000000004,0.6000000000000001,0.14997750101247834,-1.092011068330022,0.4019530952643873,-1.0091647354315083,-0.5653506075681545,3.7414409116197533,3.6260371840404906,1.710670381882467,1.7609955845151632,0.9708449764963908,6.027446122205821,17.999999999999996,-4.041735152075657,-4.265896663160271
0.35000000000000003,0.7000000000000001,0.174964273021681,-1.3396014506664264,0.41766546814347866,-1.2823515471113813,-0.3935132640115514,3.442681899409628,3.3399788543042472,2.0539907369981347,2.062252255774317,0.8131964627060941,17.999999999999996,10.286809417121779,-4.089580182547334,-3.8444282074994947
0.4,0.8,0.19994667093317084,-1.4615000680372474,0.4625434258592108,-1.3336462101744055,-0.32789288744114015,3.243139206594982,3.2223035881702846,2.2766948880845153,2.1979674132198572,0.8007097940916311,14.581375622255665,14.020458760952412,-3.7520419007894588,-3.6134325480977685
0.45,0.9,0.2249240701883012,-1.484565942540601,0.7619786889396167,-1.4165786309564103,-0.4742437250934434,2.996782357368548,2.98209903736813,2.444295889995044,2.4197876269133647,1.2380905182958848,17.999999999999996,17.999999999999996,-3.5971764712861187,-3.5463005798234373
0.5,1.0,0.24989584635339165,-1.562679213848131,0.7103089780948081,-1.57233373148046,-0.5426027579610427,2.882856281454599,2.711387676428839,2.603709854221321,2.6916453822806066,1.2529489327411547,9.021324224254066,9.52778133241806,-3.2228376851686784,-3.1899806757798608
0.55,1.1,0.2748613751353387,-1.8050079108470927,0.8406971739327369,-1.8036055921238958,-0.5787078646420294,2.5388617153410227,2.389387578723645,2.9596015125832196,3.0264675583437657,1.4194057312936408,17.999999999999996,7.154796336722328,-3.236815781797063,-2.8783237160765953
0.6000000000000001,1.2000000000000002,0.29982003239722305,-1.8729320825300677,0.864232873723991,-1.9417140462358697,-0.7196623119713089,2.403019194407191,2.1011048424488705,3.124335679676103,3.302985225337061,1.585387939212348,5.332481294547901,3.913080072378711,-2.7024645221463097,-2.4876511336252443
0.65,1.3,0.324771194173913,-1.7539116475000185,0.8806690210268098,-2.241576948689582,-0.6781951508344435,2.4233635637733517,1.7666561368244775,3.104093868528471,3.680857070399343,1.633363080364246,14.285596940574592,1.7856601820852471,-2.7169310659801167,-2.1348113261884794
0.7000000000000001,1.4000000000000001,0.3497142366876638,-1.8415644636950714,1.0136766518202516,-1.9687239134316672,-0.7594741861840341,2.20841390221995,1.8586572940043322,3.308864799443975,3.546632171844012,1.777704536747492,17.999999999999996,6.745615817572999,-2.78338220420975,-1.9301494978533182
0.75,1.5,0.37464853636371176,-2.1753792529359828,1.1778043198141595,-1.9837461173426836,-0.7624089142451181,1.785232814576448,1.7446190645017952,3.762110028348741,3.664612756634086,1.9496539827046442,5.747455354490479,9.582828789181518,-2.384928178268196,-2.068711878358489
0.8,1.6,0.39957346984586356,-1.960300937539897,1.3704642736406474,-2.081539371253208,-0.7853251333637928,1.7696889919312506,1.5500737777941265,3.690307808129391,3.867520761673512,2.159195851506253,3.651837297395756,5.7825354697593765,-1.9207178307144919,-1.8861030014429108
0.8500000000000001,1.7000000000000002,0.4244884140120802,-2.237624384942366,1.5466269840072246,-2.2141387740851806,-0.9797253560819661,1.3781446360085927,1.2385700762132048,4.0943962640618325,4.158400973321209,2.526461501822552,9.35762030352628,2.24446728771967,-2.0102090301967124,-1.6020896563330171
0.9,1.8,0.4493927459900553,-2.358226753018895,1.500485065337546,-2.2222193965875046,-0.873176467886458,1.2684667854281548,1.1895240133757659,4.289014431464803,4.234080561323637,2.3775548522191414,2.860579716505677,0.5953124942566457,-1.4882563166688627,-1.2164009710134598
0.9500000000000001,1.9000000000000001,0.47428584317278655,-2.3426296716700086,1.678809871318678,-2.556838916478761,-1.0040452546340795,1.0983587009861202,0.7531018564360041,4.410304373318872,4.695623064320904,2.6913931759244174,8.358676751784573,5.732609283636577,-1.5128076704638547,-1.333208391175746
