Time,AUV1_X,AUV1_Y,AUV2_X,AUV2_Y,AUV3_X,AUV3_Y,Error_AUV2,Error_AUV3,Distance_12,Distance_13,Distance_23,Energy_AUV2,Energy_AUV3,Reward_AUV2,Reward_AUV3
96.80000000000001,-1.626666666666674,-14.279999999999994,-6.411153969239841,-12.245210938992406,-6.324732797895806,-16.396363003701616,0.21830254583485603,0.32358060779565767,5.1992004453838865,5.152748561383451,4.152051551124578,3.1981260711174335,5.410287655905084,-0.454243804218484,-0.46662787572312203
96.85000000000001,-1.6533333333333378,-14.259999999999996,-6.4198584811526205,-12.107968753502766,-6.262532185920363,-16.350410489254728,0.2786108513900876,0.40112291555903073,5.229818397487055,5.061079931820457,4.24535787000597,0.26434573031421,9.001559448963782,-0.29404512213592604,-0.6557972374033294
96.9,-1.6800000000000015,-14.239999999999998,-6.344526722570652,-12.252094712594642,-6.317706307445148,-16.462557744156754,0.3356912300640815,0.4251925083408395,5.070461219383289,5.142769946267056,4.210548452971265,2.5235191477140138,4.722339532157754,-0.4505850613783754,-0.6491309970871157
96.95,-1.7066666666666652,-14.22,-6.454725762126188,-12.310171152638956,-6.1137824763682,-16.279507610254864,0.2675912108962321,0.5958630872810566,5.117764297052798,4.864590564150174,3.983952087797023,6.755411161461526,4.974509236473479,-0.6234711570520578,-0.6814293817188309
97.0,-1.733333333333329,-14.200000000000003,-6.515796799302966,-12.113708649467155,-6.365389287021946,-16.322767639866598,0.23402636777663785,0.38788492444848505,5.2177167806084,5.095300267007525,4.211745481912807,1.7898549079246766,10.484407142411564,-0.4333849945561776,-0.9484280136364821
97.05000000000001,-1.7600000000000104,-14.179999999999993,-6.507565407269101,-12.170769426125181,-6.259155815603687,-16.29722141396624,0.2526032998622121,0.5143790012586686,5.155228879040331,4.9724269294618715,4.13392226985327,2.7165226627902164,2.204904301554071,-0.41785986772056827,-0.5681321616478948
97.10000000000001,-1.7866666666666742,-14.159999999999995,-6.594044798509137,-12.02308778713764,-6.455701674091931,-16.216524573757315,0.23632210671743362,0.33575713506706945,5.260919910813832,5.101880165490983,4.195718163014367,2.924310640408949,8.363234731580867,-0.45031519542270176,-0.834259009561374
97.15,-1.813333333333338,-14.139999999999997,-6.576041667274289,-11.981286330907864,-6.271922150983862,-16.147395116797036,0.28547743087285604,0.5414616848175865,5.229095082260009,4.8896471651663065,4.177194165471803,1.9079908214278245,0.43566401075966726,-0.386637580415038,-0.4317320892408561
97.2,-1.8400000000000016,-14.12,-6.7186387157895,-12.021182328341228,-6.412801526349887,-16.373474268956677,0.15650397291213713,0.49673709435888797,5.310946369345801,5.097907421701347,4.363024355053558,1.8568351282561166,9.11137017778516,-0.4344528923003903,-0.8705884824052423
97.25,-1.8666666666666654,-14.100000000000001,-6.787238396823684,-12.22898163495211,-6.233460656715865,-16.14877087922238,0.15147644108959135,0.6350814512312078,5.264288733909541,4.823520692096121,3.958714122658494,0.9301889131265606,9.007319864984314,-0.26415006473640035,-0.8300103965382191
